Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
07/31/2022,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/01/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/02/2022,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/03/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/04/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/05/2022,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/06/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/07/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/08/2022,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/09/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/10/2022,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/11/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/12/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/13/2022,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/14/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/15/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,18,75.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/16/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/17/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/18/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/19/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/20/2022,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/21/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/22/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/23/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/24/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/25/2022,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/26/2022,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/27/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/28/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/29/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/30/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
08/31/2022,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/01/2022,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/02/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/03/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/04/2022,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/05/2022,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/06/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/07/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/08/2022,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/09/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/10/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/11/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/12/2022,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/13/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/14/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/15/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/16/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/17/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/18/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/19/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/20/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/21/2022,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,18,75.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/22/2022,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/23/2022,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/24/2022,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/25/2022,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/26/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/27/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/28/2022,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/29/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
09/30/2022,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/01/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/02/2022,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/03/2022,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/04/2022,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/05/2022,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/06/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/07/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/08/2022,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/09/2022,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/10/2022,AQS,300170005,1,20,ppb,19,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/11/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/12/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/13/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/14/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/15/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/16/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/17/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/18/2022,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/19/2022,AQS,300170005,1,30,ppb,28,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/20/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/21/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/22/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/23/2022,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/24/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,18,75.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/25/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/26/2022,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/27/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/28/2022,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/29/2022,AQS,300170005,1,22,ppb,21,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/30/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
10/31/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/01/2022,AQS,300170005,1,17,ppb,16,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/02/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/03/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/04/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/05/2022,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/06/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/07/2022,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/08/2022,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/09/2022,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/10/2022,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/11/2022,AQS,300170005,1,26,ppb,25,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/12/2022,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/13/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/14/2022,AQS,300170005,1,21,ppb,20,Miles City - Pines Hills,10,42.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/15/2022,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/16/2022,AQS,300170005,1,25,ppb,24,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/17/2022,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/18/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/19/2022,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/20/2022,AQS,300170005,1,31,ppb,29,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/21/2022,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/22/2022,AQS,300170005,1,23,ppb,22,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/23/2022,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/24/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/25/2022,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/26/2022,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/27/2022,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/28/2022,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/29/2022,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
11/30/2022,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,22,92.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/01/2022,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/02/2022,AQS,300170005,1,26,ppb,25,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/03/2022,AQS,300170005,1,23,ppb,22,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/04/2022,AQS,300170005,1,18,ppb,17,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/05/2022,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/06/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/07/2022,AQS,300170005,1,30,ppb,28,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/08/2022,AQS,300170005,1,27,ppb,25,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/09/2022,AQS,300170005,1,27,ppb,25,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/10/2022,AQS,300170005,1,24,ppb,23,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/11/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/12/2022,AQS,300170005,1,23,ppb,22,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/13/2022,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/14/2022,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/15/2022,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/16/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/17/2022,AQS,300170005,1,19,ppb,18,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/18/2022,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/19/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/20/2022,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/21/2022,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/22/2022,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/23/2022,AQS,300170005,1,25,ppb,24,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/24/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/25/2022,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/26/2022,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/27/2022,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/28/2022,AQS,300170005,1,29,ppb,27,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/29/2022,AQS,300170005,1,28,ppb,26,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/30/2022,AQS,300170005,1,16,ppb,15,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
12/31/2022,AQS,300170005,1,25,ppb,24,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),574,,,30,Montana,17,Custer,46.411389,-105.812778
01/01/2023,AQS,300170005,1,24,ppb,23,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/02/2023,AQS,300170005,1,20,ppb,19,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
01/03/2023,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
