Date,Site ID,POC,Daily Max SO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2022-09-27,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-09-28,011190003,1,7.5,Parts per billion,10,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-09-29,011190003,1,1.6,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-09-30,011190003,1,1.5,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-01,011190003,1,0.5,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-02,011190003,1,0.4,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-03,011190003,1,1.9,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-04,011190003,1,0.5,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-05,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-06,011190003,1,0.6,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-07,011190003,1,0.6,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-08,011190003,1,1.3,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-09,011190003,1,1.4,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-10,011190003,1,1.4,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-11,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-12,011190003,1,0.4,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-13,011190003,1,0.4,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-14,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-15,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-16,011190003,1,0.6,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-17,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-18,011190003,1,0.4,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-19,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",21,88,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-20,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-21,011190003,1,1.3,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-22,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-23,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-24,011190003,1,1.6,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-25,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-26,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-27,011190003,1,1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-28,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-29,011190003,1,0.9,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-30,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-10-31,011190003,1,1.2,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-01,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-02,011190003,1,2.2,Parts per billion,3,"Ward, Sumter Co.",22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-03,011190003,1,1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-04,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-05,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-06,011190003,1,0.6,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-07,011190003,1,1.3,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-08,011190003,1,1.7,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-09,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-10,011190003,1,2.1,Parts per billion,3,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-11,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-12,011190003,1,1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-13,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-14,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",20,83,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-15,011190003,1,0.6,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-16,011190003,1,0.5,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-17,011190003,1,1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-18,011190003,1,1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-19,011190003,1,1.6,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-20,011190003,1,2.8,Parts per billion,3,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-21,011190003,1,4.2,Parts per billion,6,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-22,011190003,1,2.8,Parts per billion,3,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-23,011190003,1,1.5,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-28,011190003,1,1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-29,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-11-30,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-01,011190003,1,0.9,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-02,011190003,1,1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-03,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-04,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-05,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-06,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-07,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-08,011190003,1,1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-09,011190003,1,0.9,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-10,011190003,1,0.9,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-11,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-12,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-13,011190003,1,0.8,Parts per billion,0,"Ward, Sumter Co.",22,92,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-14,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-15,011190003,1,0.7,Parts per billion,0,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
2022-12-16,011190003,1,1.1,Parts per billion,1,"Ward, Sumter Co.",23,96,42401,Sulfur dioxide,100,INSTRUMENTAL - ULTRAVIOLET FLUORESCENCE,,,32.362606,-88.277992,AREA,63.7032,REGIONAL SCALE,50 TO HUNDREDS KM,SLAMS,Al Dept Of Env Mgt,GENERAL/BACKGROUND,Y,,3,
